"销售网点分玩法销售统计","","","","","","","","","","","","",""
"JX201","","","","","","","","","","","","",""
"日期范围：","2018-11-13~2018-11-13","","","","","","","","打印时间：","","","2018-11-14 06:12:33",""
"","","","","","","","","","","","","",""
"市编码","市名称","县编码","县名称","网点编码","网点名称","游戏编码","游戏名称","激活包数","激活金额","确认包数","确认金额","兑奖张数","兑奖金额"
"3705","烟台市","370584","蓬莱市","3705005006","3705005006","0416","点石成金","0","0","0","0","1","20"
"3705","烟台市","370584","蓬莱市","3705005006","3705005006","0418","招财猫","0","0","0","0","13","190"
"3705","烟台市","370584","蓬莱市","3705005006","3705005006","0423","太空寻宝","0","0","0","0","20","54"
"3705","烟台市","370584","蓬莱市","3705005006","3705005006","0431","粉橙蓝","0","0","0","0","10","85"
"3705","烟台市","370584","蓬莱市","3705005006","3705005006","0434","八喜","0","0","0","0","3","12"
"3705","烟台市","370584","蓬莱市","3705005006","3705005006","0461","糖葫芦","0","0","0","0","3","14"
"3705","烟台市","370584","蓬莱市","3705005006","3705005006","0465","十倍幸运","0","0","0","0","2","20"
"3705","烟台市","370584","蓬莱市","3705005006","3705005006","0469","巅峰对决","0","0","0","0","2","130"
"3705","烟台市","370584","蓬莱市","3705005006","3705005006","0478","爱跑","0","0","0","0","1","10"
"3705","烟台市","370584","蓬莱市","3705005006","3705005006","0481","节气歌","0","0","0","0","11","240"
"3705","烟台市","370584","蓬莱市","3705005080","3705005080","0416","点石成金","0","0","0","0","1","20"
"3705","烟台市","370584","蓬莱市","3705005080","3705005080","0481","节气歌","0","0","0","0","9","300"
"3705","烟台市","370584","蓬莱市","3705005359","3705005359","0423","太空寻宝","0","0","0","0","1","2"
"3705","烟台市","370584","蓬莱市","3705005359","3705005359","0433","富贵有余","0","0","0","0","7","330"
"3705","烟台市","370584","蓬莱市","3705005359","3705005359","0434","八喜","0","0","0","0","20","93"
"3705","烟台市","370584","蓬莱市","3705005359","3705005359","0444","西游记","0","0","0","0","1","20"
"3705","烟台市","370584","蓬莱市","3705005359","3705005359","0449","十二星座","0","0","0","0","1","20"
"3705","烟台市","370584","蓬莱市","3705005359","3705005359","0451","麻辣6","0","0","0","0","8","65"
"3705","烟台市","370584","蓬莱市","3705005359","3705005359","0465","十倍幸运","0","0","0","0","3","30"
"3705","烟台市","370584","蓬莱市","3705005359","3705005359","0468","巅峰对决","0","0","0","0","1","5"
"3705","烟台市","370584","蓬莱市","3705005359","3705005359","0469","巅峰对决","0","0","0","0","20","2,030"
"3705","烟台市","370584","蓬莱市","3705005359","3705005359","0471","全民健身日","0","0","0","0","5","70"
"3705","烟台市","370584","蓬莱市","3705005359","3705005359","0473","数字密码","0","0","0","0","1","10"
"3705","烟台市","370584","蓬莱市","3705005359","3705005359","0478","爱跑","0","0","0","0","4","140"
"3705","烟台市","370584","蓬莱市","3705005359","3705005359","0481","节气歌","0","0","0","0","16","380"
"3705","烟台市","370584","蓬莱市","3705005506","3705005506","0473","数字密码","0","0","0","0","1","20"
"3705","烟台市","370584","蓬莱市","3705005776","3705005776","0267","甜蜜蜜","0","0","0","0","2","10"
"3705","烟台市","370584","蓬莱市","3705005776","3705005776","0314","LOVE","0","0","0","0","2","10"
"3705","烟台市","370584","蓬莱市","3705005776","3705005776","0380","中国红","0","0","0","0","1","10"
"3705","烟台市","370584","蓬莱市","3705005776","3705005776","0399","中国结","0","0","0","0","1","5"
"3705","烟台市","370584","蓬莱市","3705005776","3705005776","0408","7","0","0","0","0","1","20"
"3705","烟台市","370584","蓬莱市","3705005776","3705005776","0418","招财猫","0","0","0","0","1","10"
"3705","烟台市","370584","蓬莱市","3705005776","3705005776","0423","太空寻宝","0","0","0","0","13","29"
"3705","烟台市","370584","蓬莱市","3705005776","3705005776","0429","天时地利人和","0","0","0","0","1","20"
"3705","烟台市","370584","蓬莱市","3705005776","3705005776","0434","八喜","0","0","0","0","5","16"
"3705","烟台市","370584","蓬莱市","3705005776","3705005776","0442","天下名钻","0","0","0","0","1","15"
"3705","烟台市","370584","蓬莱市","3705005776","3705005776","0446","天降财神","0","0","0","0","1","30"
"3705","烟台市","370584","蓬莱市","3705005776","3705005776","0451","麻辣6","0","0","0","0","4","20"
"3705","烟台市","370584","蓬莱市","3705005776","3705005776","0454","旺旺","0","0","0","0","1","10"
"3705","烟台市","370584","蓬莱市","3705005776","3705005776","0481","节气歌","0","0","0","0","2","50"
"3705","烟台市","370584","蓬莱市","3705005776","3705005776","0482","锦绣","0","0","0","0","1","20"
"3705","烟台市","370584","蓬莱市","3705005901","3705005901","0481","节气歌","0","0","0","0","4","90"
"3705","烟台市","370584","蓬莱市","3705005909","3705005909","0481","节气歌","0","0","0","0","1","30"
"3705","烟台市","370584","蓬莱市","3705005915","3705005915","0473","数字密码","0","0","0","0","1","10"
"3705","烟台市","370584","蓬莱市","3705005915","3705005915","0481","节气歌","0","0","0","0","1","20"
"3705","烟台市","370584","蓬莱市","3705005919","3705005919","0418","招财猫","0","0","0","0","2","20"
"3705","烟台市","370584","蓬莱市","3705005919","3705005919","0434","八喜","0","0","0","0","3","6"
"3705","烟台市","370584","蓬莱市","3705005919","3705005919","0454","旺旺","0","0","0","0","1","10"
"3705","烟台市","370584","蓬莱市","3705005931","3705005931","0267","甜蜜蜜","0","0","1","600","0","0"
"3705","烟台市","370584","蓬莱市","3705005931","3705005931","0314","LOVE","0","0","1","300","1","5"
"3705","烟台市","370584","蓬莱市","3705005931","3705005931","0386","卧虎藏龙","0","0","1","600","0","0"
"3705","烟台市","370584","蓬莱市","3705005931","3705005931","0397","好运123","0","0","1","600","0","0"
"3705","烟台市","370584","蓬莱市","3705005931","3705005931","0416","点石成金","0","0","1","600","0","0"
"3705","烟台市","370584","蓬莱市","3705005931","3705005931","0423","太空寻宝","0","0","0","0","12","27"
"3705","烟台市","370584","蓬莱市","3705005931","3705005931","0451","麻辣6","0","0","1","600","0","0"
"3705","烟台市","370584","蓬莱市","3705005931","3705005931","0465","十倍幸运","0","0","0","0","3","50"
"3705","烟台市","370584","蓬莱市","3705005931","3705005931","0472","绿翡翠 9","0","0","0","0","3","35"
"3705","烟台市","370584","蓬莱市","3705005931","3705005931","0481","节气歌","0","0","1","600","0","0"
"3705","烟台市","370584","蓬莱市","3705005931","3705005931","0482","锦绣","0","0","1","600","0","0"
"3705","烟台市","370584","蓬莱市","3705005933","3705005933","0481","节气歌","0","0","0","0","4","190"
"3705","烟台市","370584","蓬莱市","3705005934","3705005934","0098","红樱桃","0","0","0","0","3","19"
"3705","烟台市","370584","蓬莱市","3705005934","3705005934","0292","绿翡翠9","0","0","0","0","4","50"
"3705","烟台市","370584","蓬莱市","3705005934","3705005934","0380","中国红","0","0","0","0","1","10"
"3705","烟台市","370584","蓬莱市","3705005934","3705005934","0423","太空寻宝","0","0","0","0","8","22"
"3705","烟台市","370584","蓬莱市","3705005934","3705005934","0426","花开富贵","0","0","0","0","2","40"
"3705","烟台市","370584","蓬莱市","3705005934","3705005934","0434","八喜","0","0","0","0","28","103"
"3705","烟台市","370584","蓬莱市","3705005934","3705005934","0449","十二星座","0","0","0","0","2","40"
"3705","烟台市","370584","蓬莱市","3705005934","3705005934","0451","麻辣6","0","0","0","0","5","40"
"3705","烟台市","370584","蓬莱市","3705005934","3705005934","0463","体彩顶呱刮十周年庆","0","0","0","0","1","10"
"3705","烟台市","370584","蓬莱市","3705005934","3705005934","0464","体彩顶呱刮十周年庆","0","0","0","0","1","30"
"3705","烟台市","370584","蓬莱市","3705005934","3705005934","0465","十倍幸运","0","0","0","0","4","50"
"3705","烟台市","370584","蓬莱市","3705005934","3705005934","0481","节气歌","0","0","0","0","65","2,200"
"3705","烟台市","370584","蓬莱市","3705005937","3705005937","0134","宝石之王","0","0","0","0","3","90"
"3705","烟台市","370584","蓬莱市","3705005937","3705005937","0267","甜蜜蜜","0","0","0","0","8","65"
"3705","烟台市","370584","蓬莱市","3705005937","3705005937","0380","中国红","0","0","0","0","2","30"
"3705","烟台市","370584","蓬莱市","3705005937","3705005937","0418","招财猫","0","0","0","0","1","10"
"3705","烟台市","370584","蓬莱市","3705005937","3705005937","0423","太空寻宝","0","0","0","0","1","2"
"3705","烟台市","370584","蓬莱市","3705005937","3705005937","0437","棒棒糖","0","0","0","0","4","4"
"3705","烟台市","370584","蓬莱市","3705005937","3705005937","0456","红樱桃","0","0","0","0","3","16"
"3705","烟台市","370584","蓬莱市","3705005937","3705005937","0461","糖葫芦","0","0","0","0","6","20"
"3705","烟台市","370584","蓬莱市","3705005937","3705005937","0468","巅峰对决","0","0","0","0","1","5"
"3705","烟台市","370584","蓬莱市","3705005937","3705005937","0469","巅峰对决","0","0","0","0","9","440"
"3705","烟台市","370584","蓬莱市","3705005937","3705005937","0473","数字密码","0","0","0","0","1","10"
"3705","烟台市","370584","蓬莱市","3705005937","3705005937","0481","节气歌","0","0","0","0","38","1,410"
"3705","烟台市","370584","蓬莱市","3705005941","3705005941","0469","巅峰对决","0","0","0","0","1","80"
"3705","烟台市","370584","蓬莱市","3705005946","3705005946","0481","节气歌","0","0","0","0","11","270"
"3705","烟台市","370584","蓬莱市","3705005967","3705005967","0408","7","0","0","0","0","1","20"
"3705","烟台市","370584","蓬莱市","3705005967","3705005967","0451","麻辣6","0","0","0","0","1","5"
"3705","烟台市","370584","蓬莱市","3705005967","3705005967","0456","红樱桃","0","0","0","0","2","8"
"3705","烟台市","370585","招远市","3705005078","3705005078","0481","节气歌","0","0","0","0","2","40"
"3705","烟台市","370585","招远市","3705005148","3705005148","0267","甜蜜蜜","0","0","0","0","1","5"
"3705","烟台市","370585","招远市","3705005148","3705005148","0380","中国红","0","0","0","0","3","30"
"3705","烟台市","370585","招远市","3705005148","3705005148","0407","发发发","0","0","0","0","1","200"
"3705","烟台市","370585","招远市","3705005148","3705005148","0409","日进斗金","0","0","0","0","1","20"
"3705","烟台市","370585","招远市","3705005148","3705005148","0416","点石成金","0","0","0","0","1","20"
"3705","烟台市","370585","招远市","3705005148","3705005148","0423","太空寻宝","0","0","0","0","41","94"
"3705","烟台市","370585","招远市","3705005148","3705005148","0426","花开富贵","0","0","0","0","3","60"
"3705","烟台市","370585","招远市","3705005148","3705005148","0429","天时地利人和","0","0","0","0","1","20"
"3705","烟台市","370585","招远市","3705005148","3705005148","0431","粉橙蓝","0","0","0","0","2","25"
"3705","烟台市","370585","招远市","3705005148","3705005148","0441","和气生财","0","0","0","0","1","10"
"3705","烟台市","370585","招远市","3705005148","3705005148","0451","麻辣6","0","0","0","0","5","25"
"3705","烟台市","370585","招远市","3705005148","3705005148","0469","巅峰对决","0","0","0","0","1","20"
"3705","烟台市","370585","招远市","3705005148","3705005148","0478","爱跑","0","0","0","0","2","20"
"3705","烟台市","370585","招远市","3705005148","3705005148","0481","节气歌","0","0","0","0","11","310"
"3705","烟台市","370585","招远市","3705005148","3705005148","0482","锦绣","0","0","0","0","1","20"
"3705","烟台市","370585","招远市","3705005926","3705005926","0374","超值8","0","0","0","0","6","130"
"3705","烟台市","370585","招远市","3705006302","3705006302","0418","招财猫","0","0","0","0","4","40"
"3705","烟台市","370585","招远市","3705006302","3705006302","0438","财运旺好运旺","0","0","0","0","2","10"
"3705","烟台市","370585","招远市","3705006302","3705006302","0460","新时代 动起来","0","0","0","0","1","5"
"3705","烟台市","370585","招远市","3705006302","3705006302","0467","加油","0","0","0","0","10","36"
"3705","烟台市","370585","招远市","3705006307","3705006307","0267","甜蜜蜜","0","0","0","0","1","5"
"3705","烟台市","370585","招远市","3705006307","3705006307","0461","糖葫芦","0","0","0","0","3","6"
"3705","烟台市","370585","招远市","3705006307","3705006307","0465","十倍幸运","0","0","0","0","1","20"
"3705","烟台市","370585","招远市","3705006311","3705006311","0267","甜蜜蜜","0","0","0","0","1","5"
"3705","烟台市","370585","招远市","3705006311","3705006311","0434","八喜","0","0","0","0","3","9"
"3705","烟台市","370585","招远市","3705006311","3705006311","0449","十二星座","0","0","0","0","4","50"
"3705","烟台市","370585","招远市","3705006311","3705006311","0481","节气歌","0","0","0","0","9","200"
"3705","烟台市","370585","招远市","3705006326","3705006326","0469","巅峰对决","0","0","0","0","5","220"
"3705","烟台市","370585","招远市","3705006326","3705006326","0481","节气歌","0","0","0","0","2","330"
"3705","烟台市","370585","招远市","3705006332","3705006332","0267","甜蜜蜜","0","0","0","0","9","95"
"3705","烟台市","370585","招远市","3705006332","3705006332","0423","太空寻宝","0","0","0","0","3","9"
"3705","烟台市","370585","招远市","3705006332","3705006332","0471","全民健身日","0","0","0","0","11","140"
"3705","烟台市","370585","招远市","3705006332","3705006332","0481","节气歌","0","0","0","0","11","270"
"3705","烟台市","370585","招远市","3705006341","3705006341","0397","好运123","0","0","0","0","2","10"
"3705","烟台市","370585","招远市","3705006341","3705006341","0434","八喜","0","0","0","0","5","36"
"3705","烟台市","370585","招远市","3705006342","3705006342","0267","甜蜜蜜","0","0","0","0","8","55"
"3705","烟台市","370585","招远市","3705006342","3705006342","0328","乐在7中","0","0","0","0","6","120"
"3705","烟台市","370585","招远市","3705006342","3705006342","0385","卧虎藏龙","0","0","0","0","2","10"
"3705","烟台市","370585","招远市","3705006342","3705006342","0397","好运123","0","0","0","0","11","110"
"3705","烟台市","370585","招远市","3705006342","3705006342","0399","中国结","0","0","0","0","1","5"
"3705","烟台市","370585","招远市","3705006342","3705006342","0401","芝麻开门","0","0","0","0","5","90"
"3705","烟台市","370585","招远市","3705006342","3705006342","0403","10来运转","0","0","0","0","2","20"
"3705","烟台市","370585","招远市","3705006342","3705006342","0406","金鸡纳福","0","0","0","0","3","40"
"3705","烟台市","370585","招远市","3705006342","3705006342","0418","招财猫","0","0","0","0","6","80"
"3705","烟台市","370585","招远市","3705006342","3705006342","0423","太空寻宝","0","0","0","0","12","27"
"3705","烟台市","370585","招远市","3705006342","3705006342","0429","天时地利人和","0","0","0","0","4","80"
"3705","烟台市","370585","招远市","3705006342","3705006342","0432","强力5","0","0","0","0","2","25"
"3705","烟台市","370585","招远市","3705006342","3705006342","0451","麻辣6","0","0","0","0","14","210"
"3705","烟台市","370585","招远市","3705006342","3705006342","0460","新时代 动起来","0","0","0","0","7","55"
"3705","烟台市","370585","招远市","3705006342","3705006342","0462","体彩顶呱刮十周年庆","0","0","0","0","2","10"
"3705","烟台市","370585","招远市","3705006342","3705006342","0469","巅峰对决","0","0","0","0","6","270"
"3705","烟台市","370585","招远市","3705006342","3705006342","0471","全民健身日","0","0","0","0","1","50"
"3705","烟台市","370585","招远市","3705006342","3705006342","0473","数字密码","0","0","0","0","2","20"
"3705","烟台市","370585","招远市","3705006342","3705006342","0481","节气歌","0","0","0","0","3","60"
"3705","烟台市","370586","栖霞市","3705005049","3705005049","0337","幸福时光","0","0","0","0","1","5"
"3705","烟台市","370586","栖霞市","3705005212","3705005212","0428","中奖达人","0","0","0","0","1","50"
"3705","烟台市","370586","栖霞市","3705005212","3705005212","0451","麻辣6","0","0","0","0","1","5"
"3705","烟台市","370586","栖霞市","3705005273","3705005273","0267","甜蜜蜜","0","0","0","0","1","5"
"3705","烟台市","370586","栖霞市","3705005275","3705005275","0386","卧虎藏龙","0","0","0","0","9","140"
"3705","烟台市","370586","栖霞市","3705005275","3705005275","0423","太空寻宝","0","0","0","0","21","75"
"3705","烟台市","370586","栖霞市","3705005275","3705005275","0465","十倍幸运","0","0","0","0","8","100"
"3705","烟台市","370586","栖霞市","3705006012","3705006012","0481","节气歌","0","0","0","0","1","20"
"3705","烟台市","370586","栖霞市","3705006024","3705006024","0464","体彩顶呱刮十周年庆","0","0","0","0","1","20"
"3705","烟台市","370586","栖霞市","3705006031","3705006031","0481","节气歌","0","0","0","0","1","20"
"3705","烟台市","370586","栖霞市","3705319060","3705319060","0481","节气歌","0","0","0","0","1","30"
"3705","烟台市","370587","海阳市","3705005032","3705005032","0449","十二星座","0","0","0","0","1","10"
"3705","烟台市","370587","海阳市","3705005032","3705005032","0481","节气歌","0","0","0","0","15","900"
"3705","烟台市","370587","海阳市","3705005055","3705005055","0267","甜蜜蜜","0","0","0","0","1","100"
"3705","烟台市","370587","海阳市","3705005055","3705005055","0423","太空寻宝","0","0","0","0","8","67"
"3705","烟台市","370587","海阳市","3705005123","3705005123","0317","红玫瑰","0","0","0","0","1","20"
"3705","烟台市","370587","海阳市","3705005123","3705005123","0406","金鸡纳福","0","0","0","0","1","10"
"3705","烟台市","370587","海阳市","3705005123","3705005123","0422","富贵金锁","0","0","0","0","1","5"
"3705","烟台市","370587","海阳市","3705005123","3705005123","0439","巧克力","0","0","0","0","1","5"
"3705","烟台市","370587","海阳市","3705005322","3705005322","0465","十倍幸运","0","0","0","0","1","10"
"3705","烟台市","370587","海阳市","3705005563","3705005563","0449","十二星座","0","0","0","0","1","10"
"3705","烟台市","370587","海阳市","3705005563","3705005563","0468","巅峰对决","0","0","0","0","1","10"
"3705","烟台市","370587","海阳市","3705005563","3705005563","0471","全民健身日","0","0","0","0","2","20"
"3705","烟台市","370587","海阳市","3705005563","3705005563","0473","数字密码","0","0","0","0","1","20"
"3705","烟台市","370587","海阳市","3705005603","3705005603","0469","巅峰对决","0","0","0","0","1","50"
"3705","烟台市","370587","海阳市","3705005603","3705005603","0481","节气歌","0","0","0","0","1","100"
"3705","烟台市","370587","海阳市","3705005719","3705005719","0385","卧虎藏龙","0","0","0","0","6","125"
"3705","烟台市","370587","海阳市","3705005719","3705005719","0449","十二星座","0","0","0","0","3","40"
"3705","烟台市","370587","海阳市","3705005719","3705005719","0471","全民健身日","0","0","0","0","1","10"
"3705","烟台市","370587","海阳市","3705005719","3705005719","0478","爱跑","0","0","0","0","1","20"
"3705","烟台市","370587","海阳市","3705006502","3705006502","0434","八喜","0","0","0","0","1","2"
"3705","烟台市","370587","海阳市","3705006515","3705006515","0399","中国结","0","0","0","0","1","10"
"3705","烟台市","370587","海阳市","3705006515","3705006515","0423","太空寻宝","0","0","0","0","10","20"
"3705","烟台市","370587","海阳市","3705006515","3705006515","0451","麻辣6","0","0","0","0","3","30"
"3705","烟台市","370587","海阳市","3705006527","3705006527","0056","三重钻石","0","0","0","0","1","20"
"3705","烟台市","370587","海阳市","3705006527","3705006527","0267","甜蜜蜜","0","0","0","0","1","10"
"3705","烟台市","370587","海阳市","3705006527","3705006527","0298","太空寻宝","0","0","0","0","2","4"
"3705","烟台市","370587","海阳市","3705006527","3705006527","0359","豪门盛宴","0","0","0","0","1","10"
"3705","烟台市","370587","海阳市","3705006527","3705006527","0375","黄金之城","0","0","0","0","1","20"
"3705","烟台市","370587","海阳市","3705006527","3705006527","0397","好运123","0","0","0","0","2","10"
"3705","烟台市","370587","海阳市","3705006527","3705006527","0407","发发发","0","0","0","0","3","60"
"3705","烟台市","370587","海阳市","3705006527","3705006527","0408","7","0","0","0","0","13","330"
"3705","烟台市","370587","海阳市","3705006527","3705006527","0409","日进斗金","0","0","0","0","3","150"
"3705","烟台市","370587","海阳市","3705006527","3705006527","0422","富贵金锁","0","0","0","0","2","25"
"3705","烟台市","370587","海阳市","3705006527","3705006527","0431","粉橙蓝","0","0","0","0","4","30"
"3705","烟台市","370587","海阳市","3705006527","3705006527","0438","财运旺好运旺","0","0","0","0","1","5"
"3705","烟台市","370587","海阳市","3705006527","3705006527","0439","巧克力","0","0","0","0","1","5"
"3705","烟台市","370587","海阳市","3705006527","3705006527","0441","和气生财","0","0","0","0","1","20"
"3705","烟台市","370587","海阳市","3705006527","3705006527","0442","天下名钻","0","0","0","0","3","30"
"3705","烟台市","370587","海阳市","3705006527","3705006527","0449","十二星座","0","0","0","0","3","40"
"3705","烟台市","370587","海阳市","3705006527","3705006527","0451","麻辣6","0","0","0","0","3","20"
"3705","烟台市","370587","海阳市","3705006527","3705006527","0461","糖葫芦","0","0","0","0","7","22"
"3705","烟台市","370587","海阳市","3705006527","3705006527","0471","全民健身日","0","0","0","0","1","10"
"3705","烟台市","370587","海阳市","3705006527","3705006527","0473","数字密码","0","0","0","0","1","10"
"3705","烟台市","370587","海阳市","3705006527","3705006527","0481","节气歌","0","0","0","0","164","6,430"
"3705","烟台市","370587","海阳市","3705006528","3705006528","0431","粉橙蓝","0","0","0","0","3","40"
"3705","烟台市","370587","海阳市","3705006528","3705006528","0434","八喜","0","0","0","0","1","2"
"3705","烟台市","370587","海阳市","3705006528","3705006528","0451","麻辣6","0","0","0","0","2","15"
"3705","烟台市","370587","海阳市","3705006528","3705006528","0473","数字密码","0","0","0","0","1","10"
"3705","烟台市","370587","海阳市","3705006528","3705006528","0481","节气歌","0","0","0","0","1","20"
"3707","淄博市","370701","市辖区","3707011077","3707011077","0091","红宝石8S","0","0","0","0","17","340"
"3707","淄博市","370701","市辖区","3707011077","3707011077","0250","八方来财","0","0","0","0","4","80"
"3707","淄博市","370701","市辖区","3707011077","3707011077","0251","够级","0","0","0","0","6","80"
"3707","淄博市","370701","市辖区","3707011077","3707011077","0328","乐在7中","0","0","2","1,200","0","0"
"3707","淄博市","370701","市辖区","3707011077","3707011077","0333","9","0","0","0","0","1","10"
"3707","淄博市","370701","市辖区","3707011077","3707011077","0397","好运123","0","0","2","1,200","0","0"
"3707","淄博市","370701","市辖区","3707011077","3707011077","0403","10来运转","0","0","2","1,200","0","0"
"3707","淄博市","370701","市辖区","3707011077","3707011077","0404","有礼了","0","0","2","1,200","0","0"
"3707","淄博市","370701","市辖区","3707011077","3707011077","0408","7","0","0","2","1,200","0","0"
"3707","淄博市","370701","市辖区","3707011077","3707011077","0449","十二星座","0","0","0","0","1","20"
"3707","淄博市","370701","市辖区","3707011077","3707011077","0451","麻辣6","0","0","2","1,200","0","0"
"3707","淄博市","370701","市辖区","3707011077","3707011077","0469","巅峰对决","0","0","1","1,000","0","0"
"3707","淄博市","370701","市辖区","3707011077","3707011077","0481","节气歌","0","0","2","1,200","53","1,330"
"3707","淄博市","370701","市辖区","3707011208","3707011208","0423","太空寻宝","0","0","1","600","6","15"
"3707","淄博市","370701","市辖区","3707011208","3707011208","0434","八喜","0","0","1","600","9","46"
"3707","淄博市","370701","市辖区","3707011208","3707011208","0446","天降财神","0","0","1","600","0","0"
"3707","淄博市","370701","市辖区","3707011208","3707011208","0456","红樱桃","0","0","0","0","2","11"
"3707","淄博市","370701","市辖区","3707011208","3707011208","0468","巅峰对决","0","0","1","300","0","0"
"3707","淄博市","370701","市辖区","3707011208","3707011208","0469","巅峰对决","0","0","2","2,000","4","170"
"3707","淄博市","370701","市辖区","3707011208","3707011208","0481","节气歌","0","0","0","0","13","360"
"3707","淄博市","370701","市辖区","3707011208","3707011208","0482","锦绣","0","0","0","0","1","20"
"3707","淄博市","370702","淄川区","3707002002","3707002002","0434","八喜","0","0","0","0","3","12"
"3707","淄博市","370702","淄川区","3707002007","3707002007","0339","金猴献宝","0","0","0","0","2","30"
"3707","淄博市","370702","淄川区","3707002008","3707002008","0335","滚雪球","0","0","0","0","1","10"
"3707","淄博市","370702","淄川区","3707002008","3707002008","0456","红樱桃","0","0","0","0","3","16"
"3707","淄博市","370702","淄川区","3707002008","3707002008","0471","全民健身日","0","0","0","0","2","30"
"3707","淄博市","370702","淄川区","3707002008","3707002008","0473","数字密码","0","0","0","0","7","90"
"3707","淄博市","370702","淄川区","3707007114","3707007114","0337","幸福时光","1","200","0","0","0","0"
"3707","淄博市","370702","淄川区","3707007114","3707007114","0341","抢红包","1","600","0","0","0","0"
"3707","淄博市","370702","淄川区","3707007114","3707007114","0469","巅峰对决","1","1,000","0","0","0","0"
"3707","淄博市","370702","淄川区","3707007114","3707007114","0481","节气歌","2","1,200","0","0","3","260"
"3707","淄博市","370702","淄川区","3707007118","3707007118","0481","节气歌","0","0","5","3,000","0","0"
"3707","淄博市","370702","淄川区","3707007139","3707007139","0292","绿翡翠9","0","0","0","0","5","530"
"3707","淄博市","370702","淄川区","3707007139","3707007139","0423","太空寻宝","0","0","0","0","5","13"
"3707","淄博市","370702","淄川区","3707007139","3707007139","0449","十二星座","0","0","0","0","1","20"
"3707","淄博市","370702","淄川区","3707007139","3707007139","0482","锦绣","0","0","0","0","18","620"
"3707","淄博市","370702","淄川区","3707007150","3707007150","0469","巅峰对决","0","0","3","3,000","1","50"
"3707","淄博市","370702","淄川区","3707007155","3707107155","0418","招财猫","0","0","0","0","4","60"
"3707","淄博市","370702","淄川区","3707007155","3707107155","0440","天作之合","0","0","0","0","1","20"
"3707","淄博市","370702","淄川区","3707007155","3707107155","0443","挖金矿","0","0","0","0","2","30"
"3707","淄博市","370702","淄川区","3707007155","3707107155","0481","节气歌","0","0","0","0","3","60"
"3707","淄博市","370702","淄川区","3707007167","3707007167","0481","节气歌","0","0","5","3,000","0","0"
"3707","淄博市","370702","淄川区","3707007243","3707007243","0098","红樱桃","0","0","0","0","1","3"
"3707","淄博市","370702","淄川区","3707007243","3707007243","0423","太空寻宝","0","0","0","0","5","10"
"3707","淄博市","370702","淄川区","3707007243","3707007243","0433","富贵有余","0","0","0","0","1","60"
"3707","淄博市","370702","淄川区","3707007243","3707007243","0434","八喜","0","0","0","0","1","10"
"3707","淄博市","370702","淄川区","3707007243","3707007243","0462","体彩顶呱刮十周年庆","0","0","0","0","3","30"
"3707","淄博市","370702","淄川区","3707007243","3707007243","0467","加油","0","0","0","0","26","174"
"3707","淄博市","370702","淄川区","3707007243","3707007243","0468","巅峰对决","0","0","0","0","2","10"
"3707","淄博市","370702","淄川区","3707007243","3707007243","0478","爱跑","0","0","0","0","1","10"
"3707","淄博市","370702","淄川区","3707007245","3707007245","0423","太空寻宝","0","0","0","0","4","8"
"3707","淄博市","370702","淄川区","3707007355","3707007355","0469","巅峰对决","0","0","0","0","6","260"
"3707","淄博市","370702","淄川区","3707007355","3707007355","0481","节气歌","0","0","0","0","1","20"
"3707","淄博市","370702","淄川区","3707007365","3707007365","0416","点石成金","1","600","0","0","0","0"
"3707","淄博市","370702","淄川区","3707007365","3707007365","0446","天降财神","1","600","0","0","0","0"
"3707","淄博市","370702","淄川区","3707007365","3707007365","0451","麻辣6","1","600","0","0","0","0"
"3707","淄博市","370702","淄川区","3707007365","3707007365","0481","节气歌","2","1,200","0","0","0","0"
"3707","淄博市","370702","淄川区","3707007410","3707007410","0328","乐在7中","0","0","0","0","19","200"
"3707","淄博市","370702","淄川区","3707007410","3707007410","0456","红樱桃","0","0","0","0","1","3"
"3707","淄博市","370702","淄川区","3707007411","3707007411","0286","清凉水果","0","0","0","0","9","90"
"3707","淄博市","370702","淄川区","3707007411","3707007411","0451","麻辣6","0","0","0","0","1","5"
"3707","淄博市","370702","淄川区","3707007411","3707007411","0460","新时代 动起来","0","0","0","0","9","75"
"3707","淄博市","370702","淄川区","3707007436","3707007436","0267","甜蜜蜜","0","0","1","600","0","0"
"3707","淄博市","370702","淄川区","3707007436","3707007436","0408","7","0","0","1","600","0","0"
"3707","淄博市","370702","淄川区","3707007436","3707007436","0416","点石成金","0","0","1","600","7","200"
"3707","淄博市","370702","淄川区","3707007436","3707007436","0423","太空寻宝","0","0","0","0","1","2"
"3707","淄博市","370702","淄川区","3707007436","3707007436","0445","20倍现金","0","0","0","0","1","20"
"3707","淄博市","370702","淄川区","3707007436","3707007436","0454","旺旺","0","0","0","0","1","10"
"3707","淄博市","370702","淄川区","3707007436","3707007436","0473","数字密码","0","0","0","0","17","250"
"3707","淄博市","370702","淄川区","3707007436","3707007436","0481","节气歌","0","0","1","600","38","880"
"3707","淄博市","370702","淄川区","3707007436","3707007436","0482","锦绣","0","0","1","600","0","0"
"3707","淄博市","370702","淄川区","3707007437","3707007437","0468","巅峰对决","0","0","0","0","1","5"
"3707","淄博市","370702","淄川区","3707007622","3707207622","0270","真金白银","0","0","0","0","5","160"
"3707","淄博市","370702","淄川区","3707007622","3707207622","0408","7","1","600","0","0","0","0"
