"销售网点分玩法销售统计","","","","","","","","",""
"JX201","","","","","","","","",""
"日期范围：","2018-04-20~2018-04-20","","","","打印时间：","","","2018-04-21 12:53:17",""
"","","","","","","","","",""
"网点编码","网点名称","游戏编码","游戏名称","激活包数","激活金额","确认包数","确认金额","兑奖张数","兑奖金额"
"3701001081","3701001081","0443","挖金矿","0","0","0","0","1","10"
"3701001081","3701001081","0460","新时代 动起来","0","0","0","0","4","30"
"3701001081","3701001081","0462","体彩顶呱刮十周年庆","0","0","0","0","9","65"
"3701001081","3701001081","0463","体彩顶呱刮十周年庆","0","0","0","0","1","10"
"3701001084","3701001084","0312","十倍幸运","0","0","0","0","1","10"
"3701001084","3701001084","0407","发发发","0","0","0","0","8","270"
"3701001084","3701001084","0408","7","0","0","0","0","34","930"
"3701001084","3701001084","0441","和气生财","0","0","0","0","1","10"
"3701001084","3701001084","0451","麻辣6","0","0","0","0","8","55"
"3701001085","3701001085","0322","麻辣6","0","0","0","0","1","5"
"3701001085","3701001085","0423","太空寻宝","0","0","0","0","13","29"
"3701001085","3701001085","0453","旺旺","0","0","0","0","2","10"
"3701001085","3701001085","0463","体彩顶呱刮十周年庆","0","0","0","0","2","20"
"3701001086","3701001086","0396","彩蛋","0","0","0","0","1","5"
"3701001086","3701001086","0399","中国结","0","0","0","0","1","5"
"3701001087","3701001087","0232","热力500","0","0","0","0","1","10"
"3701001087","3701001087","0460","新时代 动起来","0","0","0","0","16","230"
"3701001087","3701001087","0462","体彩顶呱刮十周年庆","0","0","0","0","1","5"
"3701001094","3701001094","0312","十倍幸运","0","0","0","0","3","40"
"3701001094","3701001094","0322","麻辣6","0","0","0","0","1","50"
"3701001094","3701001094","0337","幸福时光","0","0","0","0","4","30"
"3701001094","3701001094","0416","点石成金","0","0","0","0","11","240"
"3701001094","3701001094","0423","太空寻宝","0","0","0","0","10","26"
"3701001094","3701001094","0445","20倍现金","0","0","0","0","8","240"
"3701001094","3701001094","0446","天降财神","0","0","0","0","15","610"
"3701001094","3701001094","0451","麻辣6","0","0","0","0","2","15"
"3701001094","3701001094","0454","旺旺","0","0","0","0","1","10"
"3701001094","3701001094","0460","新时代 动起来","0","0","0","0","35","435"
"3701001094","3701001094","0462","体彩顶呱刮十周年庆","0","0","0","0","3","60"
"3701001094","3701001094","0463","体彩顶呱刮十周年庆","0","0","0","0","6","110"
"3701001096","3701001096","0312","十倍幸运","0","0","0","0","3","80"
"3701001096","3701001096","0328","乐在7中","0","0","0","0","9","110"
"3701001096","3701001096","0416","点石成金","0","0","0","0","2","40"
"3701001096","3701001096","0442","天下名钻","0","0","0","0","1","10"
"3701001096","3701001096","0451","麻辣6","0","0","0","0","1","10"
"3701001096","3701001096","0460","新时代 动起来","0","0","0","0","14","130"
"3701001096","3701001096","0463","体彩顶呱刮十周年庆","0","0","0","0","11","130"
"3701001099","3701001099","0098","红樱桃","0","0","0","0","2","6"
"3701001099","3701001099","0362","发财树","0","0","0","0","2","10"
"3701001099","3701001099","0434","八喜","0","0","0","0","5","10"
"3701001099","3701001099","0460","新时代 动起来","0","0","0","0","30","465"
"3701001104","3701001104","0378","大吉大利","0","0","0","0","2","10"
"3701001104","3701001104","0452","旺旺","0","0","0","0","17","43"
"3701001108","3701001108","0134","宝石之王","1","600","0","0","0","0"
"3701001108","3701001108","0380","中国红","1","600","0","0","0","0"
"3701001108","3701001108","0407","发发发","1","600","0","0","0","0"
"3701001108","3701001108","0409","日进斗金","1","600","0","0","0","0"
